"x"
"1131"	"Ubtf"
"1132"	"Ubtfl1"
"1133"	"Uncx"
"1134"	"Usf1"
"1135"	"Usf2"
"1136"	"Usf3"
"1137"	"Vax1"
"1138"	"Vax2"
"1139"	"Vdr"
"1140"	"Vezf1"
"1141"	"Vsx1"
"1142"	"Vsx2"
"1143"	"Wdhd1"
"1144"	"Wiz"
"1145"	"Wt1"
"1146"	"Xbp1"
"1147"	"Xpa"
"1148"	"Ybx1"
"1149"	"Ybx2"
"1150"	"Ybx3"
"1151"	"Yeats4"
"1152"	"Yy1"
"1153"	"Yy2"
"1154"	"Zbed4"
"1155"	"Zbed6"
"1156"	"Zbtb1"
"1157"	"Zbtb10"
"1158"	"Zbtb11"
"1159"	"Zbtb12"
"1160"	"Zbtb14"
"1161"	"Zbtb16"
"1162"	"Zbtb17"
